period_start,store_id,product_id,total_units_sold,total_revenue,avg_unit_price,avg_inventory_level
2021-03-31,6,3,677,42582.0,62.09225806451612,45.41935483870968
2021-03-31,6,4,739,42298.63,57.37322580645161,46.54838709677419
2021-03-31,6,5,732,35642.75,50.10387096774193,41.12903225806452
2021-03-31,6,6,726,43205.94,59.31258064516129,53.67741935483871
2021-03-31,6,7,684,34024.63,46.796129032258065,45.516129032258064
2021-03-31,6,8,664,38265.68,57.019354838709674,46.83870967741935
2021-03-31,6,9,695,35601.69,53.05129032258064,44.903225806451616
2021-03-31,6,10,703,41763.32,59.59612903225806,42.74193548387097
2021-03-31,6,11,721,41495.88,57.61774193548386,48.67741935483871
2021-03-31,6,12,734,37943.72,50.57741935483871,48.0
2021-03-31,6,13,701,40444.38,59.23193548387097,47.67741935483871
2021-03-31,6,14,740,39064.37,53.93451612903226,44.83870967741935
2021-03-31,6,15,695,33584.38,49.84451612903226,48.193548387096776
2021-03-31,6,16,690,33590.86,48.37677419354839,45.83870967741935
2021-03-31,6,17,740,40149.69,53.384516129032264,43.483870967741936
2021-03-31,6,18,705,34272.26,50.138064516129035,44.903225806451616
2021-03-31,6,19,715,37613.79,50.568387096774195,42.935483870967744
2021-03-31,6,20,708,33747.99,47.88741935483871,36.45161290322581
2021-03-31,6,21,683,34297.65,53.197096774193554,43.74193548387097
2021-03-31,6,22,732,38570.18,53.21677419354839,50.16129032258065
2021-03-31,6,23,691,33022.03,47.56161290322581,39.70967741935484
2021-03-31,6,24,706,34120.78,50.700322580645164,43.38709677419355
2021-03-31,6,25,738,35390.6,48.523870967741935,42.354838709677416
2021-03-31,6,26,661,31833.04,46.71354838709678,51.16129032258065
2021-03-31,6,27,721,38369.96,53.4641935483871,40.74193548387097
2021-03-31,6,28,728,38038.08,52.05612903225806,44.354838709677416
2021-03-31,6,29,722,37316.11,50.14967741935484,45.096774193548384
2021-03-31,6,30,733,41411.77,56.30741935483871,48.41935483870968
2021-03-31,6,31,734,37902.67,51.324838709677415,45.193548387096776
2021-03-31,6,32,705,43909.81,60.94806451612904,44.193548387096776
2021-03-31,6,33,713,31452.55,44.056774193548385,43.70967741935484
2021-03-31,6,34,736,42095.770000000004,55.788387096774194,43.58064516129032
2021-03-31,6,35,661,35591.06,52.67290322580646,44.54838709677419
2021-03-31,6,36,641,33631.45,52.046129032258065,45.064516129032256
2021-03-31,6,37,736,38994.93,52.28806451612903,47.41935483870968
2021-03-31,6,38,731,36368.71,50.586451612903225,44.87096774193548
2021-03-31,6,39,739,40900.2,55.2383870967742,50.225806451612904
2021-03-31,6,40,722,39203.02,55.32387096774193,43.16129032258065
2021-03-31,6,41,715,37138.26,52.865161290322575,47.74193548387097
2021-03-31,6,42,654,36704.299999999996,56.73548387096774,43.0
2021-03-31,6,43,733,33044.84,43.71032258064516,43.903225806451616
2021-03-31,6,44,714,40256.05,57.66709677419355,46.45161290322581
2021-03-31,6,45,700,37389.53,51.86387096774193,43.54838709677419
2021-03-31,6,46,716,44015.54,62.49290322580645,47.61290322580645
2021-03-31,6,47,715,37091.73,52.15161290322581,46.32258064516129
2021-03-31,6,48,746,39313.88,53.00451612903226,42.38709677419355
2021-03-31,6,49,716,33406.07,47.89741935483871,43.12903225806452
2021-03-31,6,50,681,37001.62,55.29032258064516,44.45161290322581
2021-03-31,7,1,745,35678.590000000004,49.01129032258065,46.193548387096776
2021-03-31,7,2,699,30782.36,45.6983870967742,43.32258064516129
2021-03-31,7,3,713,37686.28,50.62806451612904,45.54838709677419
2021-03-31,7,4,754,43154.81,58.49741935483871,45.903225806451616
2021-03-31,7,5,668,25954.68,38.3458064516129,40.38709677419355
2021-03-31,7,6,735,39453.69,54.954838709677425,48.903225806451616
2021-03-31,7,7,708,40273.520000000004,55.49774193548387,42.96774193548387
2021-03-31,7,8,694,37431.49,54.75806451612903,44.32258064516129
2021-03-31,7,9,704,39846.36,56.21677419354839,52.58064516129032
2021-03-31,7,10,713,39494.0,55.50225806451613,46.193548387096776
2021-03-31,7,11,697,38308.25,55.193225806451615,44.0
2021-03-31,7,12,726,33727.94,46.22193548387097,49.064516129032256
2021-03-31,7,13,660,37501.26,56.98258064516129,47.0
2021-03-31,7,14,718,39800.81,54.549354838709675,48.96774193548387
2021-03-31,7,15,722,41366.97,54.824516129032254,43.54838709677419
2021-03-31,7,16,703,46532.35,65.8658064516129,47.70967741935484
2021-03-31,7,17,710,45593.18,64.29193548387097,48.645161290322584
2021-03-31,7,18,698,35908.74,49.74903225806452,43.354838709677416
2021-03-31,7,19,710,37490.04,53.89,46.12903225806452
2021-03-31,7,20,719,39697.45,55.45677419354839,49.935483870967744
2021-03-31,7,21,670,29924.93,43.726451612903226,44.225806451612904
2021-03-31,7,22,703,32022.25,45.99709677419355,47.096774193548384
2021-03-31,7,23,709,39954.42,56.50806451612903,48.32258064516129
2021-03-31,7,24,697,37690.33,53.30774193548387,46.83870967741935
2021-03-31,7,25,721,41451.86,56.802580645161285,45.354838709677416
2021-03-31,7,26,688,39598.05,58.67935483870968,45.12903225806452
2021-03-31,7,27,739,40421.770000000004,55.30548387096774,49.29032258064516
2021-03-31,7,28,716,37491.11,52.63354838709678,47.87096774193548
2021-03-31,7,29,727,36604.11,51.97354838709678,32.87096774193548
2021-03-31,7,30,673,37255.84,55.96612903225807,45.61290322580645
2021-03-31,7,31,684,32472.75,47.47548387096774,40.29032258064516
2021-03-31,7,32,671,34878.31,53.189354838709676,43.38709677419355
2021-03-31,7,33,666,30849.53,46.932580645161295,41.61290322580645
2021-03-31,7,34,648,40751.74,64.32548387096774,41.67741935483871
2021-03-31,7,35,766,43768.13,57.02548387096774,47.16129032258065
2021-03-31,7,36,678,37011.2,54.20290322580645,39.03225806451613
2021-03-31,7,37,745,37859.659999999996,51.48967741935484,42.483870967741936
2021-03-31,7,38,694,30479.46,43.63322580645162,52.25806451612903
2021-03-31,7,39,711,36450.06,52.748709677419356,50.774193548387096
2021-03-31,7,40,756,38746.9,49.66516129032258,48.225806451612904
2021-03-31,7,41,728,40227.7,56.17032258064516,46.25806451612903
2021-03-31,7,42,667,36142.38,53.54451612903225,45.0
2021-03-31,7,43,713,37851.67,52.20645161290323,44.225806451612904
2021-03-31,7,44,779,41988.340000000004,55.440322580645166,50.67741935483871
2021-03-31,7,45,716,38691.85,53.65806451612904,44.064516129032256
2021-03-31,7,46,691,37635.29,53.53645161290323,44.516129032258064
2021-03-31,7,47,668,41093.33,59.55096774193548,43.096774193548384
2021-03-31,7,48,690,41003.87,55.8058064516129,40.32258064516129
2021-03-31,7,49,694,37148.09,53.60032258064516,47.225806451612904
2021-03-31,7,50,699,34197.76,50.641935483870974,43.29032258064516
2021-03-31,8,1,740,36556.96,50.127741935483876,44.483870967741936
2021-03-31,8,2,713,35339.48,50.63193548387097,48.38709677419355
2021-03-31,8,3,746,38104.33,49.28354838709677,45.61290322580645
2021-03-31,8,4,749,44267.92,59.17258064516129,41.935483870967744
2021-03-31,8,5,743,44023.44,59.97709677419355,50.29032258064516
2021-03-31,8,6,782,45836.04,57.145161290322584,49.54838709677419
2021-03-31,8,7,744,48542.15,65.8616129032258,46.193548387096776
2021-03-31,8,8,775,36357.14,47.02,40.83870967741935
2021-03-31,8,9,793,40662.3,50.925483870967746,50.935483870967744
2021-03-31,8,10,748,41811.39,57.24290322580645,48.16129032258065
2021-03-31,8,11,748,39006.36,52.07806451612903,50.38709677419355
2021-03-31,8,12,747,39061.51,52.100645161290316,50.12903225806452
2021-03-31,8,13,776,41229.69,53.560322580645156,46.87096774193548
2021-03-31,8,14,749,40711.17,54.19741935483871,45.645161290322584
2021-03-31,8,15,754,38439.61,51.100322580645155,47.16129032258065
2021-03-31,8,16,747,36668.590000000004,48.37612903225807,45.45161290322581
2021-03-31,8,17,776,36446.69,46.32290322580645,44.064516129032256
2021-03-31,8,18,776,39863.43,52.4141935483871,48.32258064516129
2021-03-31,8,19,800,41525.02,51.27,48.70967741935484
2021-03-31,8,20,781,46036.69,56.42741935483871,44.064516129032256
2021-03-31,8,21,727,36451.9,49.59967741935483,41.935483870967744
2021-03-31,8,22,727,35702.69,47.50322580645161,49.903225806451616
2021-03-31,8,23,771,32070.97,43.741290322580646,47.064516129032256
2021-03-31,8,24,779,39940.52,50.53,41.32258064516129
2021-03-31,8,25,716,34147.26,48.55258064516129,48.32258064516129
2021-03-31,8,26,796,36200.79,46.69129032258065,47.67741935483871
2021-03-31,8,27,738,45707.89,60.41129032258065,43.67741935483871
2021-03-31,8,28,718,38758.48,55.15935483870968,49.774193548387096
2021-03-31,8,29,801,43341.08,52.810322580645156,49.935483870967744
2021-03-31,8,30,760,44060.92,56.97870967741935,51.41935483870968
2021-03-31,8,31,760,45959.42,59.77548387096774,49.483870967741936
2021-03-31,8,32,729,35712.15,49.25806451612903,47.96774193548387
2021-03-31,8,33,781,38700.49,48.10290322580645,54.064516129032256
2021-03-31,8,34,779,36723.65,47.52612903225806,51.0
2021-03-31,8,35,742,38657.37,50.450967741935486,44.516129032258064
2021-03-31,8,36,720,30262.2,44.13612903225807,44.645161290322584
2021-03-31,8,37,726,37800.74,53.130967741935486,46.225806451612904
2021-03-31,8,38,709,33991.87,49.288709677419355,45.70967741935484
2021-03-31,8,39,716,32436.13,46.15483870967742,42.87096774193548
2021-03-31,8,40,738,37545.25,49.77967741935484,47.45161290322581
2021-03-31,8,41,738,38026.76,50.37806451612904,45.83870967741935
2021-03-31,8,42,785,43495.54,55.27548387096774,46.645161290322584
2021-03-31,8,43,771,41848.840000000004,57.22870967741936,49.354838709677416
2021-03-31,8,44,740,33312.55,45.01193548387097,45.67741935483871
2021-03-31,8,45,757,43525.39,56.75838709677419,51.0
2021-03-31,8,46,788,37584.32,48.494516129032256,48.193548387096776
2021-03-31,8,47,771,40046.29,51.43096774193548,49.806451612903224
2021-03-31,8,48,772,38479.98,51.08064516129032,43.70967741935484
2021-03-31,8,49,751,37840.43,50.91258064516129,44.16129032258065
2021-03-31,8,50,758,43985.94,58.31225806451613,45.41935483870968
2021-03-31,9,1,772,42678.92,55.817741935483866,43.516129032258064
2021-03-31,9,2,743,41629.81,57.02903225806452,41.83870967741935
2021-03-31,9,3,741,38245.81,52.45161290322581,43.96774193548387
2021-03-31,9,4,711,37388.590000000004,50.15774193548388,48.354838709677416
2021-03-31,9,5,757,47427.3,61.328709677419354,48.774193548387096
2021-03-31,9,6,775,34845.61,45.66161290322581,44.87096774193548
2021-03-31,9,7,756,41329.71,53.75806451612903,52.32258064516129
2021-03-31,9,8,739,37034.79,50.00322580645161,45.935483870967744
2021-03-31,9,9,745,37420.64,49.59064516129032,46.16129032258065
2021-03-31,9,10,757,40744.04,53.29032258064516,48.645161290322584
2021-03-31,9,11,713,35593.11,50.089999999999996,43.0
2021-03-31,9,12,760,44658.75,57.92161290322581,41.87096774193548
2021-03-31,9,13,719,40499.2,54.486774193548385,45.58064516129032
2021-03-31,9,14,747,35812.23,48.36032258064516,46.96774193548387
2021-03-31,9,15,770,38980.55,50.21354838709678,48.806451612903224
2021-03-31,9,16,752,41503.19,54.54419354838709,44.16129032258065
2021-03-31,9,17,748,36959.76,48.59935483870967,51.0
2021-03-31,9,18,770,44081.44,57.36258064516129,47.03225806451613
2021-03-31,9,19,765,39303.57,50.387741935483874,48.645161290322584
2021-03-31,9,20,707,42193.34,61.03741935483871,42.96774193548387
2021-03-31,9,21,787,39096.19,48.93774193548387,46.225806451612904
2021-03-31,9,22,690,30586.62,46.57419354838709,47.774193548387096
2021-03-31,9,23,759,38336.18,49.8258064516129,42.58064516129032
2021-03-31,9,24,780,38017.16,49.37903225806452,50.774193548387096
2021-03-31,9,25,734,35591.86,49.27870967741936,41.54838709677419
2021-03-31,9,26,763,41402.35,54.64774193548387,47.096774193548384
2021-03-31,9,27,694,38024.9,55.27903225806452,48.12903225806452
2021-03-31,9,28,743,40925.43,54.64806451612903,52.193548387096776
2021-03-31,9,29,757,37923.369999999995,50.349999999999994,40.774193548387096
2021-03-31,9,30,739,40035.14,50.34967741935483,46.645161290322584
2021-03-31,9,31,695,38056.39,54.98096774193549,48.03225806451613
2021-03-31,9,32,734,35455.21,48.51387096774194,48.354838709677416
2021-03-31,9,33,718,35385.56,48.60516129032258,44.54838709677419
2021-03-31,9,34,810,47032.55,58.61451612903225,45.935483870967744
2021-03-31,9,35,729,44261.17,60.66161290322581,43.935483870967744
2021-03-31,9,36,754,45162.1,61.02903225806452,43.96774193548387
2021-03-31,9,37,718,42020.42,59.06967741935484,38.96774193548387
2021-03-31,9,38,791,47600.78,59.39903225806452,46.58064516129032
2021-03-31,9,39,763,44249.98,59.09612903225806,46.54838709677419
2021-03-31,9,40,787,44360.22,57.62483870967741,45.096774193548384
2021-03-31,9,41,712,36920.93,52.52225806451613,43.193548387096776
2021-03-31,9,42,704,45598.66,64.56322580645161,51.38709677419355
2021-03-31,9,43,777,32792.86,43.33709677419355,46.12903225806452
2021-03-31,9,44,711,44066.71,62.5758064516129,47.96774193548387
2021-03-31,9,45,718,40900.94,57.72516129032258,42.516129032258064
2021-03-31,9,46,727,39157.86,52.3158064516129,43.935483870967744
2021-03-31,9,47,734,38938.81,51.778387096774196,45.70967741935484
2021-03-31,9,48,759,35020.78,45.98516129032258,47.12903225806452
2021-03-31,9,49,773,42105.27,54.821612903225805,48.58064516129032
2021-03-31,9,50,721,43234.22,58.87903225806452,47.645161290322584
2021-03-31,10,1,779,41437.61,51.22387096774194,49.74193548387097
2021-03-31,10,2,774,33953.17,41.88935483870968,47.225806451612904
2021-03-31,10,3,754,36282.7,48.04709677419355,51.38709677419355
2021-03-31,10,4,746,40770.17,53.6741935483871,44.58064516129032
2021-03-31,10,5,702,40255.75,58.18032258064516,45.0
2021-03-31,10,6,756,35924.01,47.33548387096774,46.32258064516129
2021-03-31,10,7,782,41277.19,51.490967741935485,44.74193548387097
2021-03-31,10,8,792,51742.729999999996,65.7158064516129,47.70967741935484
2021-03-31,10,9,793,37436.06,46.93516129032258,53.87096774193548
2021-03-31,10,10,793,33653.01,41.74548387096774,50.0
2021-03-31,10,11,769,36795.89,48.611935483870965,44.483870967741936
2021-03-31,10,12,723,37760.22,52.51387096774194,48.29032258064516
2021-03-31,10,13,765,48019.33,62.48967741935484,47.96774193548387
2021-03-31,10,14,791,42625.520000000004,53.45193548387097,45.74193548387097
2021-03-31,10,15,774,38358.78,49.874193548387105,50.16129032258065
2021-03-31,10,16,822,39994.54,49.20677419354839,50.225806451612904
2021-03-31,10,17,776,45890.42,58.67,51.32258064516129
2021-03-31,10,18,737,40640.08,55.87096774193548,38.225806451612904
2021-03-31,10,19,776,33070.64,43.05129032258064,51.58064516129032
2021-03-31,10,20,757,34127.2,45.36290322580645,48.74193548387097
2021-03-31,10,21,778,42563.79,54.35129032258064,45.806451612903224
2021-03-31,10,22,759,39325.22,50.77483870967742,48.806451612903224
2021-03-31,10,23,746,39090.36,53.43483870967742,42.61290322580645
2021-03-31,10,24,769,37848.05,48.273548387096774,43.03225806451613
2021-03-31,10,25,771,45585.28,59.61870967741935,50.25806451612903
2021-03-31,10,26,777,38684.33,49.67322580645162,46.41935483870968
2021-03-31,10,27,772,39499.61,50.24677419354839,44.58064516129032
2021-03-31,10,28,765,36165.2,48.458064516129035,44.25806451612903
2021-03-31,10,29,758,39181.79,51.69548387096774,44.83870967741935
2021-03-31,10,30,764,43876.82,57.70903225806452,45.38709677419355
2021-03-31,10,31,767,45689.38,56.5141935483871,43.483870967741936
2021-03-31,10,32,752,37550.62,49.689354838709676,45.0
2021-03-31,10,33,712,43202.07,59.321290322580644,41.41935483870968
2021-03-31,10,34,754,28304.26,36.472258064516126,47.45161290322581
2021-03-31,10,35,740,42745.61,55.751612903225805,48.74193548387097
2021-03-31,10,36,687,34631.03,52.1158064516129,46.064516129032256
2021-03-31,10,37,776,43385.67,55.57741935483871,43.74193548387097
2021-03-31,10,38,775,42801.67,53.90870967741936,47.70967741935484
2021-03-31,10,39,735,37909.32,52.66870967741936,41.83870967741935
2021-03-31,10,40,757,43355.81,58.402903225806455,44.0
2021-03-31,10,41,819,49256.72,60.700967741935486,51.354838709677416
2021-03-31,10,42,758,45578.17,59.663225806451614,45.70967741935484
2021-03-31,10,43,795,45954.31,55.884838709677425,46.87096774193548
2021-03-31,10,44,784,44296.76,55.94,47.41935483870968
2021-03-31,10,45,698,30876.1,43.79451612903225,45.12903225806452
2021-03-31,10,46,723,34282.87,47.58838709677419,49.38709677419355
2021-03-31,10,47,681,30066.19,44.31838709677419,48.54838709677419
2021-03-31,10,48,779,45093.41,58.67354838709678,45.74193548387097
2021-03-31,10,49,744,42133.67,56.80354838709677,45.32258064516129
2021-03-31,10,50,746,43032.69,57.766129032258064,43.064516129032256
2021-04-30,1,1,762,42727.09,55.19133333333333,49.96666666666667
2021-04-30,1,2,706,43115.73,59.666666666666664,43.9
2021-04-30,1,3,731,43847.83,59.171,52.03333333333333
2021-04-30,1,4,687,38517.5,53.681000000000004,50.56666666666667
2021-04-30,1,5,699,41014.06,57.797000000000004,42.63333333333333
2021-04-30,1,6,712,35527.92,49.37766666666666,45.86666666666667
2021-04-30,1,7,717,39740.03,56.02766666666666,48.36666666666667
2021-04-30,1,8,693,33119.08,47.368,49.733333333333334
2021-04-30,1,9,695,35605.6,51.39966666666667,38.96666666666667
2021-04-30,1,10,708,37154.74,50.26866666666667,45.233333333333334
2021-04-30,1,11,739,43268.89,57.593333333333334,48.733333333333334
2021-04-30,1,12,718,40798.28,55.48633333333333,44.266666666666666
2021-04-30,1,13,690,33125.28,48.251,45.833333333333336
2021-04-30,1,14,715,44627.51,59.76566666666667,44.8
2021-04-30,1,15,699,32401.44,44.93233333333333,46.43333333333333
2021-04-30,1,16,704,35015.15,50.52433333333333,44.7
2021-04-30,1,17,712,35509.04,50.257666666666665,42.43333333333333
2021-04-30,1,18,699,38909.48,56.13866666666667,45.46666666666667
2021-04-30,1,19,711,38141.77,53.428666666666665,50.766666666666666
2021-04-30,1,20,732,38046.44,50.971666666666664,44.1
2021-04-30,1,21,743,40718.41,53.557,50.7
2021-04-30,1,22,697,37925.62,55.42266666666667,45.63333333333333
2021-04-30,1,23,722,43717.33,61.65133333333333,45.46666666666667
2021-04-30,1,24,734,41314.76,57.67966666666667,46.833333333333336
2021-04-30,1,25,736,37769.71,51.27033333333334,48.733333333333334
2021-04-30,1,26,734,34283.770000000004,47.626666666666665,50.03333333333333
2021-04-30,1,27,715,37278.58,50.782000000000004,46.53333333333333
2021-04-30,1,28,725,33827.25,46.400333333333336,47.333333333333336
2021-04-30,1,29,733,40887.53,55.97233333333334,49.666666666666664
2021-04-30,1,30,729,38351.53,51.445,46.63333333333333
2021-04-30,1,31,774,40281.69,52.49333333333333,51.5
2021-04-30,1,32,747,42290.35,56.443666666666665,44.96666666666667
2021-04-30,1,33,745,42577.91,55.05333333333333,46.06666666666667
2021-04-30,1,34,727,36330.52,53.663333333333334,46.1
2021-04-30,1,35,728,37572.58,52.43566666666666,48.766666666666666
2021-04-30,1,36,742,32873.45,43.86466666666667,50.06666666666667
2021-04-30,1,37,690,30509.38,43.97933333333334,49.9
2021-04-30,1,38,687,41171.04,59.010999999999996,47.0
2021-04-30,1,39,749,41760.71,53.791000000000004,47.56666666666667
2021-04-30,1,40,644,30580.01,48.19266666666667,47.666666666666664
2021-04-30,1,41,775,34070.5,44.39833333333333,53.86666666666667
2021-04-30,1,42,736,38626.979999999996,53.297333333333334,47.63333333333333
2021-04-30,1,43,735,35615.53,47.906666666666666,45.7
2021-04-30,1,44,756,36543.27,47.867666666666665,46.266666666666666
2021-04-30,1,45,731,37133.65,50.06633333333333,47.233333333333334
2021-04-30,1,46,646,34664.86,52.245333333333335,39.36666666666667
2021-04-30,1,47,724,39709.04,56.51,48.833333333333336
2021-04-30,1,48,731,36088.06,49.135999999999996,43.666666666666664
2021-04-30,1,49,710,48522.0,68.03533333333333,45.4
2021-04-30,1,50,733,32873.18,45.187333333333335,46.63333333333333
2021-04-30,2,1,726,31798.16,44.68033333333334,48.166666666666664
2021-04-30,2,2,709,40479.479999999996,59.23633333333333,47.43333333333333
2021-04-30,2,3,730,31411.01,42.955666666666666,40.733333333333334
2021-04-30,2,4,723,38126.57,51.93066666666667,39.03333333333333
2021-04-30,2,5,747,32702.04,43.68666666666666,43.56666666666667
2021-04-30,2,6,757,40997.86,53.38433333333333,49.63333333333333
2021-04-30,2,7,732,47419.17,63.585,42.3
2021-04-30,2,8,732,39326.81,55.047000000000004,53.86666666666667
2021-04-30,2,9,773,42201.14,56.01266666666666,49.9
2021-04-30,2,10,746,37209.520000000004,49.166666666666664,49.43333333333333
2021-04-30,2,11,717,43264.9,59.48133333333333,46.4
2021-04-30,2,12,764,40552.69,54.389,49.7
2021-04-30,2,13,773,35930.18,46.26433333333333,52.06666666666667
2021-04-30,2,14,756,40231.19,53.242,51.96666666666667
2021-04-30,2,15,727,33343.44,45.98766666666667,45.8
2021-04-30,2,16,744,41617.66,55.20766666666667,46.06666666666667
2021-04-30,2,17,721,36019.729999999996,49.151666666666664,45.3
2021-04-30,2,18,698,34324.21,49.556000000000004,47.8
2021-04-30,2,19,723,35157.03,46.97266666666667,50.96666666666667
2021-04-30,2,20,713,36672.59,50.292,51.833333333333336
2021-04-30,2,21,679,41398.6,63.044,42.56666666666667
2021-04-30,2,22,684,34769.44,50.32066666666666,41.2
2021-04-30,2,23,705,36521.62,52.20666666666667,47.0
2021-04-30,2,24,738,38361.33,52.367333333333335,49.06666666666667
2021-04-30,2,25,710,39976.12,54.25466666666667,46.53333333333333
2021-04-30,2,26,743,43006.43,58.06733333333333,47.56666666666667
2021-04-30,2,27,721,39707.92,55.43666666666666,49.5
2021-04-30,2,28,753,42117.91,56.58233333333333,44.93333333333333
2021-04-30,2,29,717,37925.03,53.00566666666667,51.6
2021-04-30,2,30,729,38653.99,52.565666666666665,44.96666666666667
2021-04-30,2,31,704,42113.46,58.42033333333333,48.86666666666667
2021-04-30,2,32,715,37238.13,52.923,46.0
2021-04-30,2,33,746,43602.99,58.25833333333333,46.8
2021-04-30,2,34,749,40721.85,53.254,45.46666666666667
2021-04-30,2,35,731,41702.7,57.906666666666666,47.266666666666666
2021-04-30,2,36,740,39462.57,54.26466666666667,49.63333333333333
2021-04-30,2,37,720,32735.82,43.605000000000004,43.56666666666667
2021-04-30,2,38,732,33458.57,46.99966666666667,50.06666666666667
2021-04-30,2,39,700,38575.98,54.275333333333336,48.233333333333334
2021-04-30,2,40,733,33562.44,45.794666666666664,46.166666666666664
2021-04-30,2,41,711,35596.770000000004,51.083999999999996,46.86666666666667
2021-04-30,2,42,782,36234.62,47.083999999999996,44.63333333333333
2021-04-30,2,43,740,35221.11,48.788000000000004,48.0
2021-04-30,2,44,717,43613.87,60.01033333333333,47.166666666666664
2021-04-30,2,45,709,34504.479999999996,49.69266666666667,45.733333333333334
2021-04-30,2,46,742,42028.94,55.54266666666667,54.666666666666664
2021-04-30,2,47,782,38084.63,48.64633333333334,47.7
2021-04-30,2,48,738,38956.12,52.51233333333333,48.63333333333333
2021-04-30,2,49,765,37571.86,50.665333333333336,47.333333333333336
2021-04-30,2,50,735,42469.479999999996,56.480000000000004,47.4
2021-04-30,3,1,675,34760.53,51.284,46.333333333333336
2021-04-30,3,2,692,39215.76,56.10366666666666,45.13333333333333
2021-04-30,3,3,679,39005.72,56.88466666666667,48.93333333333333
2021-04-30,3,4,715,36510.95,50.57066666666666,41.733333333333334
2021-04-30,3,5,647,36544.29,56.501333333333335,37.93333333333333
2021-04-30,3,6,644,25752.14,40.958999999999996,44.93333333333333
2021-04-30,3,7,661,41447.41,63.08233333333333,40.5
2021-04-30,3,8,716,33670.56,48.61333333333334,41.5
2021-04-30,3,9,661,34490.04,50.93266666666667,42.93333333333333
2021-04-30,3,10,691,35378.25,50.72833333333333,42.03333333333333
2021-04-30,3,11,654,34058.18,53.197,50.233333333333334
2021-04-30,3,12,695,31343.41,47.32933333333334,48.53333333333333
2021-04-30,3,13,716,37618.14,53.271,41.43333333333333
2021-04-30,3,14,699,33629.51,49.378,47.03333333333333
2021-04-30,3,15,649,32428.21,51.464000000000006,46.56666666666667
2021-04-30,3,16,692,31162.64,48.201,42.46666666666667
2021-04-30,3,17,731,42959.45,57.092333333333336,45.03333333333333
2021-04-30,3,18,711,37364.950000000004,52.83433333333333,40.766666666666666
2021-04-30,3,19,672,37464.2,56.854,44.766666666666666
2021-04-30,3,20,653,31451.62,49.415333333333336,45.166666666666664
2021-04-30,3,21,672,41658.97,60.245,43.1
2021-04-30,3,22,657,32688.57,50.624,44.36666666666667
2021-04-30,3,23,676,37299.2,55.89666666666667,42.233333333333334
2021-04-30,3,24,699,34903.18,50.92033333333333,39.666666666666664
2021-04-30,3,25,676,38404.3,58.64066666666667,42.93333333333333
2021-04-30,3,26,657,32065.329999999998,48.01199999999999,43.56666666666667
2021-04-30,3,27,690,39873.729999999996,56.214000000000006,46.2
2021-04-30,3,28,688,41414.55,58.215,45.4
2021-04-30,3,29,727,39046.05,54.82366666666667,49.46666666666667
2021-04-30,3,30,717,39951.23,55.169,49.43333333333333
2021-04-30,3,31,649,33885.85,54.05466666666667,43.2
2021-04-30,3,32,686,36842.590000000004,54.90333333333333,49.36666666666667
2021-04-30,3,33,700,36999.41,52.22566666666667,45.36666666666667
2021-04-30,3,34,721,36981.15,48.712999999999994,48.833333333333336
2021-04-30,3,35,730,36746.02,49.970333333333336,48.733333333333334
2021-04-30,3,36,647,34710.979999999996,54.17033333333333,44.1
2021-04-30,3,37,694,42904.17,59.658,45.7
2021-04-30,3,38,685,35456.8,51.41433333333334,44.06666666666667
2021-04-30,3,39,641,33910.33,53.269,47.0
2021-04-30,3,40,706,42965.13,60.577999999999996,46.233333333333334
2021-04-30,3,41,678,34844.17,51.63933333333333,40.13333333333333
2021-04-30,3,42,673,32947.44,48.769,49.333333333333336
2021-04-30,3,43,675,32706.62,49.873333333333335,45.8
2021-04-30,3,44,708,40189.05,56.957,36.3
2021-04-30,3,45,665,37123.75,55.62266666666667,44.3
2021-04-30,3,46,662,31789.22,46.821000000000005,44.36666666666667
2021-04-30,3,47,691,37826.02,53.841,44.5
2021-04-30,3,48,674,35807.83,53.413,45.5
2021-04-30,3,49,664,32206.04,47.26033333333333,49.06666666666667
2021-04-30,3,50,698,34056.48,49.52433333333333,46.233333333333334
2021-04-30,4,1,733,34655.81,49.04533333333333,51.0
2021-04-30,4,2,711,39653.07,54.42333333333333,47.6
2021-04-30,4,3,707,41830.13,58.354,42.03333333333333
2021-04-30,4,4,713,35975.43,50.906333333333336,51.6
2021-04-30,4,5,660,36385.409999999996,54.07966666666667,43.266666666666666
2021-04-30,4,6,759,32879.3,44.92033333333333,48.63333333333333
2021-04-30,4,7,750,40821.99,54.875,47.5
2021-04-30,4,8,752,37998.51,51.068666666666665,44.7
2021-04-30,4,9,705,42169.49,60.81433333333334,46.0
2021-04-30,4,10,741,34128.9,44.952999999999996,47.86666666666667
2021-04-30,4,11,722,32203.27,46.306666666666665,54.8
2021-04-30,4,12,759,42955.56,56.26566666666667,44.43333333333333
2021-04-30,4,13,759,42994.25,56.071333333333335,50.13333333333333
2021-04-30,4,14,693,33808.26,47.7,41.36666666666667
2021-04-30,4,15,727,41712.26,56.81133333333333,50.86666666666667
2021-04-30,4,16,745,33772.6,45.376,44.666666666666664
2021-04-30,4,17,789,42791.63,54.89266666666666,44.43333333333333
2021-04-30,4,18,790,42484.42,52.96033333333333,51.63333333333333
2021-04-30,4,19,759,38859.46,51.445,47.7
2021-04-30,4,20,679,35903.29,55.15466666666667,46.666666666666664
2021-04-30,4,21,734,40203.72,53.41766666666667,46.96666666666667
2021-04-30,4,22,705,32526.93,46.15566666666667,41.36666666666667
