period_start,product_id,total_units_sold,total_revenue,avg_unit_price,avg_inventory_level
2020-09-30,27,4890,271376.71,55.841899999999995,38.88333333333333
2020-09-30,28,4819,260048.61,53.892766666666674,39.019999999999996
2020-09-30,29,4974,266427.61,53.68663333333334,39.5
2020-09-30,30,5034,270046.13,52.69733333333333,38.906666666666666
2020-09-30,31,4883,254756.18,52.0684,41.54
2020-09-30,32,4971,253006.79,51.248333333333335,39.64333333333333
2020-09-30,33,4938,258516.46,51.9346,38.623333333333335
2020-09-30,34,5001,271568.19,54.99316666666666,39.730000000000004
2020-09-30,35,4888,260080.13,53.74846666666667,39.78666666666667
2020-09-30,36,5093,264518.82,52.397333333333336,40.36666666666666
2020-09-30,37,4974,260567.34,53.01293333333333,38.693333333333335
2020-09-30,38,4942,268548.02,54.46163333333334,38.76
2020-09-30,39,4998,279199.16000000003,54.9569,38.806666666666665
2020-09-30,40,4964,267675.71,54.47866666666666,39.24666666666666
2020-09-30,41,4842,248054.26,51.6225,39.5
2020-09-30,42,4972,266966.57,54.7078,37.83
2020-09-30,43,4948,255125.72,51.09236666666667,38.876666666666665
2020-09-30,44,5042,280571.34,56.0422,38.556666666666665
2020-09-30,45,4882,253184.06,52.113366666666664,40.013333333333335
2020-09-30,46,4967,269995.75,54.568533333333335,39.7
2020-09-30,47,4957,257428.23,52.0764,39.82
2020-09-30,48,4939,259705.23,52.7298,38.31333333333333
2020-09-30,49,4994,254198.28,50.658833333333334,40.35333333333333
2020-09-30,50,4980,246638.74,50.111133333333335,40.013333333333335
2020-10-31,1,5077,261318.91999999998,51.2664193548387,39.670967741935485
2020-10-31,2,5046,268118.68,52.28625806451613,39.68064516129032
2020-10-31,3,4935,257369.47,52.00158064516129,38.78709677419355
2020-10-31,4,4981,273456.72,54.114064516129034,39.15483870967742
2020-10-31,5,4983,252174.56,50.768032258064515,37.66129032258065
2020-10-31,6,4813,249523.51,51.043225806451616,38.66129032258065
2020-10-31,7,5031,251593.83,50.58512903225807,38.15806451612903
2020-10-31,8,4983,267056.25,54.12109677419355,38.08709677419355
2020-10-31,9,4962,263127.68,52.16883870967742,38.677419354838705
2020-10-31,10,5061,266703.93,52.623290322580644,38.56774193548387
2020-10-31,11,5039,256260.85,50.66658064516129,39.20322580645161
2020-10-31,12,5136,252083.21,49.017967741935486,39.487096774193546
2020-10-31,13,4931,263582.1,52.32529032258064,39.909677419354836
2020-10-31,14,4856,237049.45,48.86854838709677,38.903225806451616
2020-10-31,15,5007,256062.85,51.141290322580645,40.348387096774196
2020-10-31,16,4903,260492.17,53.62796774193548,37.60967741935484
2020-10-31,17,4962,258225.73,52.690612903225805,39.690322580645166
2020-10-31,18,4909,254692.59,51.65448387096774,38.13548387096775
2020-10-31,19,4859,250188.01,51.72061290322581,38.29677419354839
2020-10-31,20,5005,259236.16999999998,52.055741935483866,38.535483870967745
2020-10-31,21,4899,242358.22999999998,49.22367741935484,38.81935483870968
2020-10-31,22,4974,261325.51,52.794000000000004,37.774193548387096
2020-10-31,23,4963,253047.96,51.645258064516135,38.81612903225806
2020-10-31,24,4892,254916.11,52.645,40.10967741935484
2020-10-31,25,4990,245499.12,49.52296774193549,39.096774193548384
2020-10-31,26,4892,253706.74,52.59596774193549,38.86129032258064
2020-10-31,27,5012,269243.67,53.19416129032258,39.29677419354839
2020-10-31,28,5053,248567.38,49.47532258064516,37.93225806451613
2020-10-31,29,4984,245310.86000000002,49.24945161290323,38.58709677419355
2020-10-31,30,4958,260333.18,52.476193548387094,38.480645161290326
2020-10-31,31,5027,251500.04,50.523645161290325,39.851612903225806
2020-10-31,32,4912,256441.22,51.70619354838709,38.81935483870968
2020-10-31,33,4926,255826.0,52.239387096774195,39.9
2020-10-31,34,4977,274602.52,54.511322580645164,38.064516129032256
2020-10-31,35,5038,273137.28,54.64006451612903,40.08387096774193
2020-10-31,36,5022,266840.77999999997,52.85338709677419,39.8741935483871
2020-10-31,37,4947,264314.61,52.94574193548387,38.84193548387096
2020-10-31,38,5003,264079.0,52.48270967741936,40.55483870967742
2020-10-31,39,4854,255649.57,52.395258064516135,38.09032258064516
2020-10-31,40,4908,252638.43,52.09877419354839,38.78064516129032
2020-10-31,41,4980,257400.42,51.53687096774193,39.30322580645161
2020-10-31,42,4903,268570.51,54.86212903225807,37.73870967741935
2020-10-31,43,4960,261023.71,53.284064516129035,37.983870967741936
2020-10-31,44,4942,247757.32,49.76851612903226,39.04516129032258
2020-10-31,45,4998,278783.26,54.76570967741935,39.13225806451613
2020-10-31,46,5008,259711.88999999998,52.37045161290323,38.351612903225806
2020-10-31,47,4885,256266.7,52.66148387096774,39.95483870967742
2020-10-31,48,4911,256418.14,52.46035483870968,38.57096774193548
2020-10-31,49,5052,255027.71,51.28851612903226,37.70322580645161
2020-10-31,50,5040,270498.1,53.70725806451613,39.406451612903226
2020-11-30,1,5125,260610.27000000002,50.7251,40.21333333333333
2020-11-30,2,5008,264907.62,52.68783333333333,38.63666666666667
2020-11-30,3,4951,266232.71,53.763333333333335,39.46333333333333
2020-11-30,4,5006,269383.24,53.85256666666667,38.81666666666666
2020-11-30,5,4943,267467.81,54.4173,38.07666666666667
2020-11-30,6,5008,262082.61000000002,52.555566666666664,39.9
2020-11-30,7,5027,283938.32,56.347833333333334,39.11666666666667
2020-11-30,8,5024,264327.23,52.74589999999999,40.61
2020-11-30,9,5017,254621.06,50.95843333333333,41.55333333333333
2020-11-30,10,4947,259995.82,52.601099999999995,39.379999999999995
2020-11-30,11,4894,265609.43,53.70813333333333,39.666666666666664
2020-11-30,12,4924,259110.26,52.452533333333335,37.43666666666667
2020-11-30,13,4898,257975.87,52.439733333333336,40.483333333333334
2020-11-30,14,4921,254442.05,51.182,39.510000000000005
2020-11-30,15,4847,254897.69,52.73506666666667,38.64333333333333
2020-11-30,16,4873,251305.45,52.14903333333333,39.373333333333335
2020-11-30,17,4991,244451.47,49.69883333333333,39.95
2020-11-30,18,4888,264421.86,54.51623333333333,37.736666666666665
2020-11-30,19,4885,259353.38999999998,53.43476666666667,40.43
2020-11-30,20,4981,268851.29,54.295899999999996,39.54
2020-11-30,21,4883,248004.43,51.246399999999994,39.7
2020-11-30,22,5033,279853.08,55.65293333333334,39.17333333333333
2020-11-30,23,4881,246481.28,50.71686666666666,39.739999999999995
2020-11-30,24,4970,255888.86,51.47246666666666,39.53666666666667
2020-11-30,25,4995,273577.52,54.93416666666667,38.49333333333333
2020-11-30,26,4948,266901.75,53.5481,38.836666666666666
2020-11-30,27,5031,276851.3,55.017133333333334,38.346666666666664
2020-11-30,28,4908,266103.36,54.5791,38.45
2020-11-30,29,4975,259169.56,52.060900000000004,40.36666666666666
2020-11-30,30,4939,256582.48,51.51926666666667,39.35666666666667
2020-11-30,31,4838,258349.82,53.684466666666665,39.089999999999996
2020-11-30,32,4969,242081.78,49.3594,39.946666666666665
2020-11-30,33,4980,270436.69,54.28023333333333,38.89666666666667
2020-11-30,34,4990,266016.86,53.79183333333333,39.99666666666667
2020-11-30,35,4994,268115.69,54.208299999999994,38.78
2020-11-30,36,4955,257172.64,51.5138,39.57666666666667
2020-11-30,37,5020,265584.2,52.6077,40.06333333333333
2020-11-30,38,4985,259032.91,52.416466666666665,37.82
2020-11-30,39,4975,251732.98,50.5665,40.64333333333333
2020-11-30,40,4988,260923.72999999998,52.74293333333334,38.446666666666665
2020-11-30,41,4949,266508.22,54.375366666666665,38.91666666666667
2020-11-30,42,5004,263870.84,52.412,39.79
2020-11-30,43,4930,267302.79,53.788599999999995,37.25666666666667
2020-11-30,44,4963,258503.18,52.22396666666666,37.626666666666665
2020-11-30,45,4935,263499.54,53.22736666666667,39.54666666666667
2020-11-30,46,4910,254180.27,51.83076666666667,39.763333333333335
2020-11-30,47,4967,268193.5,53.42936666666667,40.83333333333333
2020-11-30,48,5023,261889.41,51.971399999999996,38.61
2020-11-30,49,4911,255063.29,51.643366666666665,39.89
2020-11-30,50,5067,265625.2,52.73969999999999,39.81333333333333
2020-12-31,1,5544,288432.04,53.13248387096775,39.77096774193548
2020-12-31,2,5673,296296.05,52.15554838709677,41.62903225806451
2020-12-31,3,5561,292238.43,52.16787096774194,40.47741935483871
2020-12-31,4,5630,297232.1,52.16151612903226,39.748387096774195
2020-12-31,5,5587,285340.89,50.891451612903225,41.519354838709674
2020-12-31,6,5562,282193.18,50.88416129032258,39.49354838709677
2020-12-31,7,5461,285703.02,52.42677419354838,40.25806451612903
2020-12-31,8,5511,305375.61,55.03793548387097,42.18709677419355
2020-12-31,9,5675,286452.26,50.67135483870968,39.541935483870965
2020-12-31,10,5591,289818.85,51.224806451612906,40.490322580645156
2020-12-31,11,5576,289617.12,52.00512903225806,41.02903225806452
2020-12-31,12,5552,297292.3,53.90506451612904,41.093548387096774
2020-12-31,13,5596,289739.23,51.49451612903226,39.777419354838706
2020-12-31,14,5621,294407.89,52.78341935483871,41.20645161290322
2020-12-31,15,5462,296012.15,54.70951612903226,39.74516129032258
2020-12-31,16,5568,299302.46,53.19238709677419,41.49354838709677
2020-12-31,17,5474,288378.66,52.467838709677416,40.84193548387097
2020-12-31,18,5497,296750.98,54.1591935483871,41.941935483870964
2020-12-31,19,5547,292376.64,52.46458064516129,42.332258064516125
2020-12-31,20,5537,288492.47,51.932709677419346,40.33548387096774
2020-12-31,21,5568,295167.64,52.84032258064516,42.89032258064516
2020-12-31,22,5494,289131.54,52.80064516129032,40.50322580645161
2020-12-31,23,5706,314026.04000000004,54.62522580645161,38.961290322580645
2020-12-31,24,5531,295781.87,53.91141935483871,40.31935483870968
2020-12-31,25,5651,299143.91,53.14603225806452,40.596774193548384
2020-12-31,26,5548,297471.14,52.750129032258066,41.04838709677419
2020-12-31,27,5654,294865.67,51.85383870967742,42.5741935483871
2020-12-31,28,5613,320251.92,56.67648387096774,40.29677419354839
2020-12-31,29,5597,306836.03,54.528,41.983870967741936
2020-12-31,30,5754,304447.98,53.17083870967741,41.16129032258065
2020-12-31,31,5546,284169.62,51.33293548387097,39.18709677419355
2020-12-31,32,5681,311266.0,55.48064516129032,41.60967741935484
2020-12-31,33,5584,277083.18,50.013838709677415,38.906451612903226
2020-12-31,34,5566,290290.66,52.83261290322581,39.87096774193548
2020-12-31,35,5522,305584.04,55.334322580645164,40.980645161290326
2020-12-31,36,5561,296919.26,53.36596774193548,40.335483870967735
2020-12-31,37,5580,307254.07,55.002322580645156,40.16451612903226
2020-12-31,38,5535,274701.75,50.279322580645164,39.91935483870968
2020-12-31,39,5530,277355.68,50.15729032258064,38.441935483870964
2020-12-31,40,5586,302989.88,54.14054838709677,39.76451612903226
2020-12-31,41,5535,284570.98,51.76719354838709,40.31935483870968
2020-12-31,42,5734,310275.06,53.895806451612906,41.91612903225806
2020-12-31,43,5592,286425.08,50.46896774193549,40.061290322580646
2020-12-31,44,5667,293992.93,51.764774193548384,39.961290322580645
2020-12-31,45,5586,297054.33,52.96222580645161,40.99354838709677
2020-12-31,46,5595,302916.15,54.49732258064516,40.44516129032258
2020-12-31,47,5634,298869.93,52.99632258064516,41.438709677419354
2020-12-31,48,5699,312020.77,54.27270967741936,42.20645161290322
2020-12-31,49,5679,313759.2,54.61377419354839,40.58709677419355
2020-12-31,50,5603,281178.11,49.506903225806454,39.70645161290322
2021-01-31,1,6171,310714.34,50.639967741935486,40.4258064516129
2021-01-31,2,6116,314367.33,51.13603225806452,43.52903225806452
2021-01-31,3,6200,310091.74,50.066903225806456,42.13548387096775
2021-01-31,4,6249,339175.05,54.164967741935484,44.70645161290322
2021-01-31,5,6296,325124.05,52.103096774193546,41.38709677419355
2021-01-31,6,6174,324844.36,52.61425806451613,42.4258064516129
2021-01-31,7,6085,324236.22,53.24309677419355,42.225806451612904
2021-01-31,8,6431,344517.63,54.23896774193548,44.883870967741935
2021-01-31,9,6141,335238.86,54.068870967741944,43.50645161290323
2021-01-31,10,6212,330266.82,53.668645161290314,43.92258064516129
2021-01-31,11,6244,333734.71,54.26932258064517,43.3
2021-01-31,12,6231,316924.32,51.11403225806451,42.76774193548387
2021-01-31,13,6121,319161.83,52.522387096774196,42.22258064516129
2021-01-31,14,6068,308891.49,50.57235483870967,43.19032258064516
2021-01-31,15,6063,297388.86,48.85045161290323,41.07096774193548
2021-01-31,16,6172,313534.99,50.879129032258064,42.36774193548387
2021-01-31,17,6257,325356.43,52.35164516129032,44.31935483870968
2021-01-31,18,6290,339455.94,53.7518064516129,43.519354838709674
2021-01-31,19,6368,325019.71,51.19474193548387,43.79354838709678
2021-01-31,20,6200,332271.04,53.662516129032255,43.30967741935484
2021-01-31,21,6211,330225.79,53.33703225806452,43.05483870967742
2021-01-31,22,6179,337328.34,54.275064516129035,41.777419354838706
2021-01-31,23,6274,347725.4,54.99038709677419,42.08709677419355
2021-01-31,24,6237,327407.43,52.244612903225814,43.73225806451613
2021-01-31,25,6291,308409.67,48.73009677419355,45.23548387096774
2021-01-31,26,6278,330847.57,52.50948387096774,40.480645161290326
2021-01-31,27,6159,323438.66,51.82425806451613,42.97741935483871
2021-01-31,28,6278,339508.83,54.639870967741935,41.97741935483871
2021-01-31,29,6261,329674.83,52.932,43.65483870967741
2021-01-31,30,6198,341241.37,55.57222580645161,42.20322580645161
2021-01-31,31,6188,340202.9,54.84645161290323,43.45483870967742
2021-01-31,32,6195,320865.84,51.97167741935484,42.806451612903224
2021-01-31,33,6269,310918.57,49.733548387096775,44.1258064516129
2021-01-31,34,6254,322051.91000000003,52.097032258064516,41.61290322580645
2021-01-31,35,6289,340077.45999999996,54.064096774193544,42.335483870967735
2021-01-31,36,6271,325247.88,51.38141935483871,42.63870967741936
2021-01-31,37,6135,335272.66,54.250516129032256,41.5
2021-01-31,38,6266,322718.32,51.544322580645165,43.329032258064515
2021-01-31,39,6364,317052.69,50.14793548387097,42.40322580645161
2021-01-31,40,6202,335505.29,52.96858064516128,43.35483870967742
2021-01-31,41,6354,327222.18,51.513774193548386,42.538709677419355
2021-01-31,42,6280,326095.73,52.15683870967742,41.57096774193549
2021-01-31,43,6121,324639.89,53.491903225806446,43.14193548387097
2021-01-31,44,6216,332116.12,53.92738709677419,43.97741935483871
2021-01-31,45,6218,320410.9,51.57129032258065,42.74516129032258
2021-01-31,46,6250,329714.01,52.21290322580645,42.50967741935484
2021-01-31,47,6391,348759.02999999997,54.979258064516124,44.306451612903224
2021-01-31,48,6368,318237.93,49.66896774193548,43.93225806451613
2021-01-31,49,6284,336736.32,53.71783870967742,41.85483870967742
2021-01-31,50,6370,340444.9,53.34022580645161,43.87741935483871
2021-02-28,1,6259,337465.84,53.587714285714284,45.81428571428572
2021-02-28,2,6209,322603.15,52.20910714285715,43.00714285714285
2021-02-28,3,6225,335048.70999999996,54.135035714285706,43.81428571428572
2021-02-28,4,6048,313985.52,51.601107142857146,43.99285714285715
2021-02-28,5,6166,314200.02,51.67689285714285,44.760714285714286
2021-02-28,6,6359,330858.19,52.127178571428566,45.74642857142857
2021-02-28,7,6223,310751.08,50.01585714285714,44.94285714285714
2021-02-28,8,6104,313111.6,51.58832142857143,44.47142857142857
2021-02-28,9,6106,320981.97,52.13867857142857,44.23571428571429
2021-02-28,10,6204,328111.32,53.007285714285715,44.51428571428572
2021-02-28,11,6260,342328.47,54.73828571428571,43.59285714285714
2021-02-28,12,6236,330677.0,53.32996428571429,44.53214285714286
2021-02-28,13,6183,336528.02,54.95649999999999,45.47857142857143
2021-02-28,14,6074,306574.81,50.28228571428571,42.93214285714286
2021-02-28,15,6124,318909.08999999997,52.287571428571425,45.2
2021-02-28,16,6265,301826.33,48.9215,43.975
2021-02-28,17,6101,318584.02,51.966678571428574,43.864285714285714
2021-02-28,18,6123,335023.82,55.38392857142858,44.621428571428574
2021-02-28,19,6190,314928.43,50.80771428571428,45.64642857142857
2021-02-28,20,6229,322461.25,51.61192857142858,45.58571428571429
2021-02-28,21,6106,315492.73,52.140928571428574,44.26428571428572
2021-02-28,22,6262,332421.20999999996,52.84464285714286,45.167857142857144
2021-02-28,23,6119,305511.93,50.29689285714286,43.885714285714286
2021-02-28,24,6226,327847.64,52.571892857142856,43.74285714285715
2021-02-28,25,6186,311688.41000000003,50.73875,43.739285714285714
2021-02-28,26,6064,302025.29,50.260107142857144,44.56071428571428
2021-02-28,27,6235,320464.74,51.42778571428571,42.90714285714286
2021-02-28,28,6206,334502.53,54.21689285714285,44.260714285714286
2021-02-28,29,6151,329958.5,53.980107142857136,45.68571428571429
2021-02-28,30,6294,326200.54,52.05742857142857,44.96071428571428
2021-02-28,31,6131,343475.28,55.99617857142857,45.49285714285715
2021-02-28,32,6300,318243.92,50.833,44.34285714285714
2021-02-28,33,6152,327344.02,52.815357142857145,44.06071428571429
2021-02-28,34,6159,321938.3,52.31160714285714,43.92142857142857
2021-02-28,35,6209,324392.81,52.53832142857143,46.33571428571428
2021-02-28,36,6263,328821.91000000003,52.62714285714286,44.04642857142857
2021-02-28,37,6212,323746.2,52.30585714285714,43.996428571428574
2021-02-28,38,6163,341233.7,55.35721428571428,45.489285714285714
2021-02-28,39,6257,342674.03,54.330821428571426,42.892857142857146
2021-02-28,40,6206,334659.37,53.44775,46.417857142857144
2021-02-28,41,6133,323468.39,52.59585714285714,46.35357142857143
2021-02-28,42,6173,330927.22,53.11378571428571,45.871428571428574
2021-02-28,43,6203,336488.33999999997,54.49053571428571,44.425
2021-02-28,44,6187,320911.89,51.88117857142858,45.0
2021-02-28,45,6267,324679.67000000004,51.491392857142856,46.45357142857143
2021-02-28,46,6027,295399.41000000003,49.486607142857146,42.825
2021-02-28,47,6207,335307.91000000003,54.15328571428571,45.18928571428571
2021-02-28,48,6193,342018.56,54.87135714285714,43.81428571428572
2021-02-28,49,6367,338087.75,53.55232142857143,45.453571428571436
2021-02-28,50,6247,339918.03,54.17235714285714,43.517857142857146
2021-03-31,1,7412,385869.46,52.21141935483871,46.86451612903225
2021-03-31,2,7324,369663.39,51.05945161290323,45.806451612903224
2021-03-31,3,7179,383192.73,53.032580645161296,45.44193548387097
2021-03-31,4,7329,401626.5,54.38629032258065,45.651612903225804
2021-03-31,5,7238,386876.07,53.16003225806452,45.674193548387095
2021-03-31,6,7421,389477.72000000003,52.61074193548387,48.11612903225806
2021-03-31,7,7376,397152.63,53.577290322580644,47.564516129032256
2021-03-31,8,7240,384208.21,52.97087096774194,44.990322580645156
2021-03-31,9,7469,393719.31,52.75748387096775,47.91290322580645
2021-03-31,10,7392,382897.62,51.54119354838709,46.95806451612903
2021-03-31,11,7283,387067.89,53.39461290322581,46.829032258064515
2021-03-31,12,7402,376705.52,50.72287096774194,45.87096774193548
2021-03-31,13,7245,402411.4,55.65338709677419,47.20967741935484
2021-03-31,14,7346,380334.58,51.632548387096776,45.31935483870968
2021-03-31,15,7480,396521.53,52.588193548387096,47.91935483870968
2021-03-31,16,7365,381338.23,51.94167741935483,46.325806451612905
2021-03-31,17,7478,395911.71,52.78958064516129,47.78387096774193
2021-03-31,18,7278,386871.85,53.50174193548387,45.33548387096774
2021-03-31,19,7520,380156.84,50.03022580645161,47.71290322580645
2021-03-31,20,7334,394205.49,53.555064516129036,45.6258064516129
2021-03-31,21,7393,384875.02,51.99545161290323,45.64516129032258
2021-03-31,22,7233,366118.66000000003,50.391387096774196,47.061290322580646
2021-03-31,23,7467,368348.5,49.78525806451613,44.516129032258064
2021-03-31,24,7345,393114.45,53.35512903225807,45.751612903225805
2021-03-31,25,7354,381116.16,52.14496774193549,46.10967741935484
2021-03-31,26,7379,377218.67000000004,51.49167741935484,47.14193548387097
2021-03-31,27,7353,395639.45,53.790419354838704,45.593548387096774
2021-03-31,28,7180,376502.29000000004,53.131903225806454,46.79677419354839
2021-03-31,29,7383,382518.08,51.572,45.435483870967744
2021-03-31,30,7244,381135.77999999997,52.35322580645161,46.4741935483871
2021-03-31,31,7220,393810.24,54.268806451612896,46.2
2021-03-31,32,7286,391033.88,53.873774193548385,45.66451612903226
2021-03-31,33,7247,375244.32,51.104064516129036,45.41290322580645
2021-03-31,34,7341,372695.56,50.740322580645156,45.151612903225804
2021-03-31,35,7269,394842.4,54.10051612903226,46.05483870967742
2021-03-31,36,7129,376575.85,53.11293548387097,45.119354838709675
2021-03-31,37,7442,397518.49,53.39787096774194,44.348387096774196
2021-03-31,38,7337,393584.15,53.62445161290323,46.08709677419355
2021-03-31,39,7264,374377.81,51.77187096774194,45.36129032258064
2021-03-31,40,7534,404025.45,53.64783870967742,45.722580645161294
2021-03-31,41,7388,398359.71,54.00970967741936,46.519354838709674
2021-03-31,42,7252,410744.71,56.79467741935484,45.938709677419354
2021-03-31,43,7378,390402.25,53.059000000000005,45.73225806451613
2021-03-31,44,7379,399303.93,54.63932258064516,47.119354838709675
2021-03-31,45,7235,377617.58,51.961451612903225,46.28064516129032
2021-03-31,46,7265,390986.1,53.85345161290322,45.170967741935485
2021-03-31,47,7299,388085.18,53.23032258064516,46.254838709677415
2021-03-31,48,7372,390219.55,53.23164516129033,45.04516129032258
2021-03-31,49,7325,385604.94,52.81619354838709,45.85483870967742
2021-03-31,50,7234,402930.36,55.91416129032258,44.35806451612903
2021-04-30,1,7290,366331.13,50.950266666666664,46.85333333333333
2021-04-30,2,7117,396117.0,54.704566666666665,46.763333333333335
2021-04-30,3,7131,388741.33999999997,53.599599999999995,46.33333333333333
2021-04-30,4,7232,381987.23,52.587533333333326,46.776666666666664
2021-04-30,5,7140,392327.48,54.300133333333335,45.276666666666664
2021-04-30,6,7344,359997.58,48.8528,47.769999999999996
2021-04-30,7,7254,410381.64,56.61053333333333,46.28
2021-04-30,8,7185,375860.19,52.165733333333336,45.739999999999995
2021-04-30,9,7164,381590.85,53.189099999999996,46.93333333333334
2021-04-30,10,7239,364591.45,50.03203333333333,47.90333333333333
2021-04-30,11,7152,383441.93,53.78426666666667,48.28666666666666
2021-04-30,12,7117,385037.55,54.21443333333333,46.276666666666664
2021-04-30,13,7353,369735.97000000003,50.263,47.14333333333333
2021-04-30,14,7274,407796.12,55.89566666666667,46.660000000000004
2021-04-30,15,7153,366635.17,50.78566666666667,46.483333333333334
2021-04-30,16,7254,365990.21,50.7662,45.989999999999995
2021-04-30,17,7174,382757.54,52.783699999999996,45.376666666666665
2021-04-30,18,7238,381652.2,52.82803333333334,46.31333333333333
2021-04-30,19,7213,387877.58999999997,53.52446666666667,47.589999999999996
2021-04-30,20,7123,364251.32,51.65566666666666,46.83333333333333
2021-04-30,21,7198,389217.03,53.939800000000005,46.06333333333333
2021-04-30,22,7039,363311.67,51.882000000000005,45.03
2021-04-30,23,7128,381520.45,53.81186666666666,45.65333333333333
2021-04-30,24,7316,395104.08,54.53843333333333,47.67999999999999
2021-04-30,25,7302,382374.11,51.927866666666674,46.81333333333333
2021-04-30,26,7163,371854.88,51.8251,47.11333333333333
2021-04-30,27,7313,384508.33,51.84596666666666,47.95333333333333
2021-04-30,28,7218,379165.04000000004,52.878499999999995,47.93333333333333
2021-04-30,29,7162,390384.27,54.12806666666667,47.986666666666665
2021-04-30,30,7214,382963.36,53.19226666666667,47.06333333333333
2021-04-30,31,7226,374782.12,52.27513333333333,47.92333333333333
2021-04-30,32,7165,393412.96,54.67569999999999,46.86333333333333
2021-04-30,33,7159,385310.11,52.9593,45.53
2021-04-30,34,7261,394039.66,54.31,47.03333333333334
2021-04-30,35,7264,380789.23,52.662699999999994,48.03666666666667
2021-04-30,36,7250,378043.97,52.00713333333333,46.08333333333333
2021-04-30,37,7202,360512.21,49.521566666666665,46.28
2021-04-30,38,7212,380245.48,52.90736666666667,48.403333333333336
2021-04-30,39,7070,378394.42000000004,53.085233333333335,47.03666666666667
2021-04-30,40,7183,381624.94,52.743566666666666,45.68666666666667
2021-04-30,41,7149,350632.36,49.741233333333334,47.36333333333333
2021-04-30,42,7323,362082.93,49.43463333333334,47.86333333333333
2021-04-30,43,7259,360800.95,49.9563,46.25333333333334
2021-04-30,44,7304,393390.07,53.2456,46.22333333333333
2021-04-30,45,7199,368493.46,50.84236666666666,46.29666666666667
2021-04-30,46,7113,389716.44,54.28476666666667,45.42333333333333
2021-04-30,47,7219,381808.76,52.5788,46.730000000000004
2021-04-30,48,7181,394813.58,54.51913333333333,46.906666666666666
2021-04-30,49,7237,395572.05,54.69186666666667,48.13333333333334
2021-04-30,50,7171,371707.81,51.36586666666667,46.70333333333333
2021-05-31,1,7112,372195.4,52.19064516129032,45.20322580645161
2021-05-31,2,7109,375938.17,53.234903225806455,46.70967741935484
2021-05-31,3,7310,405061.22,55.282419354838716,46.87096774193548
2021-05-31,4,7290,367281.66,50.021354838709684,45.88709677419355
2021-05-31,5,7244,392734.44,54.23351612903226,46.20645161290322
2021-05-31,6,7204,361344.36,50.4128064516129,44.76129032258065
2021-05-31,7,7247,380473.57,52.91816129032259,44.751612903225805
2021-05-31,8,7266,366355.81,50.80396774193549,46.71612903225807
2021-05-31,9,7357,390667.19,53.360064516129036,45.89032258064516
2021-05-31,10,7340,363555.06,50.16316129032258,45.4741935483871
2021-05-31,11,7314,383313.02,52.82435483870968,46.851612903225806
2021-05-31,12,7144,409655.25,57.674,44.535483870967745
2021-05-31,13,7213,387028.15,53.51590322580645,46.68709677419355
2021-05-31,14,7240,370994.27,51.5213870967742,47.80967741935484
2021-05-31,15,7096,377235.04000000004,53.48067741935483,46.79354838709678
2021-05-31,16,7122,380127.57,53.065451612903225,45.10322580645161
2021-05-31,17,7279,371605.16,51.041000000000004,47.28387096774193
2021-05-31,18,7312,386487.86,52.98854838709677,46.096774193548384
2021-05-31,19,7185,385475.48,53.59012903225806,45.251612903225805
2021-05-31,20,7346,383976.14,52.837870967741935,45.63225806451613
2021-05-31,21,7359,391252.75,52.0823870967742,47.56774193548387
2021-05-31,22,7249,372678.69,51.57654838709677,46.23548387096774
2021-05-31,23,7131,375977.47,52.9813870967742,46.16129032258065
2021-05-31,24,7285,359844.29,49.77603225806452,45.58709677419355
2021-05-31,25,7086,364798.88,51.929483870967736,45.222580645161294
2021-05-31,26,7198,382056.23,52.775677419354835,46.3
2021-05-31,27,7190,367368.97,50.711290322580645,44.7
2021-05-31,28,7212,394088.29,55.17022580645162,44.516129032258064
2021-05-31,29,7117,382791.35,54.2066129032258,46.670967741935485
2021-05-31,30,7142,373061.61,52.58641935483871,45.78387096774193
2021-05-31,31,7317,363827.41000000003,49.77967741935484,47.81935483870968
2021-05-31,32,7214,371701.25,51.783,45.39677419354838
2021-05-31,33,7129,374499.13,52.73361290322581,43.81935483870968
2021-05-31,34,7110,366953.88,51.65106451612903,45.83870967741935
2021-05-31,35,7311,386406.13,53.09193548387098,44.464516129032255
2021-05-31,36,7243,378278.67,52.57383870967742,46.42258064516129
2021-05-31,37,7329,366106.07,50.09422580645161,47.04516129032258
2021-05-31,38,7145,363434.52999999997,51.23916129032258,46.36451612903225
2021-05-31,39,7162,376518.42,52.67548387096774,46.3
2021-05-31,40,7190,374862.01,52.284612903225806,47.064516129032256
2021-05-31,41,7141,392896.57,54.88329032258065,44.91935483870968
2021-05-31,42,7139,371329.09,51.712645161290325,45.05483870967742
2021-05-31,43,7336,394116.35,53.9351935483871,45.325806451612905
2021-05-31,44,7279,381601.28,52.57216129032258,46.54516129032258
2021-05-31,45,7178,383912.61,53.37870967741935,45.93225806451613
2021-05-31,46,7131,364403.47,51.07067741935484,46.70322580645161
2021-05-31,47,7248,391541.72000000003,53.852612903225804,47.80322580645161
2021-05-31,48,7225,376853.79,52.47583870967742,45.535483870967745
2021-05-31,49,7302,363090.16,49.478967741935485,44.86451612903225
2021-05-31,50,7224,377371.08,52.690516129032254,45.490322580645156
2021-06-30,1,6619,336044.32,51.22233333333334,44.75666666666667
2021-06-30,2,6645,361842.23,54.016,43.71333333333333
2021-06-30,3,6726,346847.82,51.0167,43.03333333333333
